_id_x,genre,age,nationalite,niveauEtudes,sessionId,__v_x,_id_y,textId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB,__v_y,association_triplet
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1cf65e1e0c1c3eecd6291,67a51efa18a0dfe14aac016b,risk-effort,Homme petite taille,2,8,5,Femme grande taille,8,2,6,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1cf9ce1e0c1c3eecd62b0,67a243ea6d8e29a001947946,risk-reward,Enfant,5,4,5,Femme grande taille,5,6,6,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1cfb4e1e0c1c3eecd62ba,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,9,2,9,Femme grande taille,1,8,6,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1cfe0e1e0c1c3eecd62cc,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,5,5,4,Personne âgée,5,5,4,0,"[1, 0, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d0398c30d2a75925b3b6,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,0,3,4,Homme grande taille,10,7,9,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d03d8c30d2a75925b3b8,67a243ea6d8e29a001947949,effort-reward,Personne âgée,5,5,4,Femme petite taille,5,5,4,0,"[1, 0, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d05c8c30d2a75925b3be,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,7,5,6,Personne âgée,3,5,4,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d06c8c30d2a75925b3c2,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,8,3,4,Femme grande taille,2,7,6,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d0798c30d2a75925b3c4,67a243ea6d8e29a001947947,effort-reward,Femme grande taille,0,10,6,Homme grande taille,10,0,9,0,"[1, 0, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d07ce1e0c1c3eecd62d2,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,6,Personne âgée,5,5,4,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d07c8c30d2a75925b3c6,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,6,Personne âgée,5,5,4,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d07ee1e0c1c3eecd62d4,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,5,5,5,Femme petite taille,5,5,4,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d07e8c30d2a75925b3c8,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,5,5,5,Femme petite taille,5,5,4,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d07f8c30d2a75925b3ca,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,9,Homme petite taille,5,5,5,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d0808c30d2a75925b3cc,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,9,Homme petite taille,5,5,5,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d0808c30d2a75925b3ce,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,9,Homme petite taille,5,5,5,0,"[0, 1, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d085e1e0c1c3eecd62d8,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,4,Femme petite taille,5,5,4,0,"[1, 0, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d086e1e0c1c3eecd62da,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,4,Femme petite taille,5,5,4,0,"[1, 0, 1]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d0878c30d2a75925b3d0,67a51eb49d8894e943d3ff93,risk-effort,Robot,5,5,9,Femme grande taille,5,5,6,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d087e1e0c1c3eecd62dc,67a51eb49d8894e943d3ff93,risk-effort,Robot,5,5,9,Femme grande taille,5,5,6,0,"[1, 1, 0]"
67e1ce6f8c30d2a75925b391,homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,0,67e1d089e1e0c1c3eecd62de,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,5,5,5,Homme grande taille,5,5,9,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ce8ce1e0c1c3eecd626d,67a51e546623f6ccab523c27,risk-effort,Personne âgée,5,0,1,Homme grande taille,5,10,6,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cea8e1e0c1c3eecd6271,67a243ea6d8e29a001947948,effort-reward,Robot,0,5,1,Femme grande taille,10,5,1,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec1e1e0c1c3eecd6273,67a243ea6d8e29a001947945,risk-reward,Personne âgée,5,4,1,Femme grande taille,5,6,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec2e1e0c1c3eecd6275,67a243ea6d8e29a001947947,effort-reward,Femme grande taille,5,5,1,Personne âgée,5,5,1,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec7e1e0c1c3eecd6277,67a243ea6d8e29a001947946,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec8e1e0c1c3eecd6279,67a51eb49d8894e943d3ff93,risk-effort,Enfant,5,5,1,Femme grande taille,5,5,1,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec9e1e0c1c3eecd627b,67a243ea6d8e29a001947949,effort-reward,Enfant,5,5,1,Femme grande taille,5,5,1,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ceca8c30d2a75925b394,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,5,5,1,Femme grande taille,5,5,1,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecb8c30d2a75925b396,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,1,Robot,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecc8c30d2a75925b398,67a243ea6d8e29a001947947,effort-reward,Enfant,5,5,1,Homme grande taille,5,5,6,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecd8c30d2a75925b39a,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,5,5,1,Robot,5,5,1,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecde1e0c1c3eecd627d,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,5,5,1,Robot,5,5,1,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecee1e0c1c3eecd627f,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,5,5,1,Enfant,5,5,1,0,"[1, 1, 0]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced08c30d2a75925b39d,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Enfant,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced1e1e0c1c3eecd6283,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,5,5,1,Femme petite taille,5,5,1,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced2e1e0c1c3eecd6285,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,1,Enfant,5,5,1,0,"[1, 0, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced3e1e0c1c3eecd6287,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,6,Femme grande taille,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced6e1e0c1c3eecd6289,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,6,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4d12591d2f02fd8cd8f,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4d32591d2f02fd8cd91,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1ce70e1e0c1c3eecd6267,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4db2591d2f02fd8cd95,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ce8ce1e0c1c3eecd626d,67a51e546623f6ccab523c27,risk-effort,Personne âgée,5,0,1,Homme grande taille,5,10,6,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cea8e1e0c1c3eecd6271,67a243ea6d8e29a001947948,effort-reward,Robot,0,5,1,Femme grande taille,10,5,1,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec1e1e0c1c3eecd6273,67a243ea6d8e29a001947945,risk-reward,Personne âgée,5,4,1,Femme grande taille,5,6,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec2e1e0c1c3eecd6275,67a243ea6d8e29a001947947,effort-reward,Femme grande taille,5,5,1,Personne âgée,5,5,1,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec7e1e0c1c3eecd6277,67a243ea6d8e29a001947946,risk-reward,Homme grande taille,5,5,6,Homme petite taille,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec8e1e0c1c3eecd6279,67a51eb49d8894e943d3ff93,risk-effort,Enfant,5,5,1,Femme grande taille,5,5,1,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cec9e1e0c1c3eecd627b,67a243ea6d8e29a001947949,effort-reward,Enfant,5,5,1,Femme grande taille,5,5,1,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ceca8c30d2a75925b394,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,5,5,1,Femme grande taille,5,5,1,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecb8c30d2a75925b396,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,1,Robot,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecc8c30d2a75925b398,67a243ea6d8e29a001947947,effort-reward,Enfant,5,5,1,Homme grande taille,5,5,6,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecd8c30d2a75925b39a,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,5,5,1,Robot,5,5,1,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecde1e0c1c3eecd627d,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,5,5,1,Robot,5,5,1,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1cecee1e0c1c3eecd627f,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,5,5,1,Enfant,5,5,1,0,"[1, 1, 0]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced08c30d2a75925b39d,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Enfant,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced1e1e0c1c3eecd6283,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,5,5,1,Femme petite taille,5,5,1,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced2e1e0c1c3eecd6285,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,1,Enfant,5,5,1,0,"[1, 0, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced3e1e0c1c3eecd6287,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,6,Femme grande taille,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1ced6e1e0c1c3eecd6289,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,6,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4d12591d2f02fd8cd8f,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4d32591d2f02fd8cd91,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,8,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1e4c02591d2f02fd8cd8d,homme,52,DZA,employe,383490d1-14b0-421f-a401-abcdacd82a51,0,67e1e4db2591d2f02fd8cd95,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,1,Homme grande taille,5,5,1,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1cf6ae1e0c1c3eecd6293,67a51efa18a0dfe14aac016b,risk-effort,Homme petite taille,7,7,6,Enfant,3,3,4,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1cfbce1e0c1c3eecd62be,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,2,2,5,Homme grande taille,8,8,8,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1cfdee1e0c1c3eecd62ca,67a51efa18a0dfe14aac016b,risk-effort,Robot,7,3,10,Femme grande taille,3,7,6,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0078c30d2a75925b3ae,67a243ea6d8e29a001947948,effort-reward,Femme grande taille,4,4,6,Femme petite taille,6,6,5,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0358c30d2a75925b3b4,67a51eb49d8894e943d3ff93,risk-effort,Homme grande taille,7,6,8,Femme petite taille,3,4,5,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0678c30d2a75925b3c0,67a243ea6d8e29a001947945,risk-reward,Robot,8,4,10,Femme grande taille,2,6,6,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0b8e1e0c1c3eecd62e2,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,2,6,6,Robot,8,4,10,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0d4e1e0c1c3eecd62e6,67a243ea6d8e29a001947947,effort-reward,Enfant,6,6,4,Personne âgée,4,4,4,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0e5e1e0c1c3eecd62e8,67a243ea6d8e29a001947947,effort-reward,Personne âgée,3,4,4,Homme petite taille,7,6,6,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d0fde1e0c1c3eecd62ec,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,7,6,6,Enfant,3,4,4,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d113e1e0c1c3eecd62f4,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,6,6,6,Personne âgée,4,4,4,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d126e1e0c1c3eecd62f8,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,6,6,6,Enfant,4,4,4,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d131e1e0c1c3eecd62fc,67a243ea6d8e29a001947949,effort-reward,Enfant,3,2,4,Femme petite taille,7,8,5,0,"[1, 0, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d13fe1e0c1c3eecd6300,67a243ea6d8e29a001947945,risk-reward,Personne âgée,4,4,4,Enfant,6,6,4,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d14fe1e0c1c3eecd6304,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,6,7,6,Homme petite taille,4,3,6,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d165e1e0c1c3eecd6308,67a243ea6d8e29a001947944,risk-reward,Robot,8,4,10,Homme petite taille,2,6,6,0,"[0, 1, 1]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d1798c30d2a75925b3d4,67a51e546623f6ccab523c27,risk-effort,Personne âgée,4,4,4,Enfant,6,6,4,0,"[1, 1, 0]"
67e1ce75e1e0c1c3eecd626a,femme,12,DZA,college,6771a1e9-1e23-4528-9363-f8f48ee2e483,0,67e1d1888c30d2a75925b3d6,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,8,6,6,Enfant,2,4,4,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf378c30d2a75925b3a3,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,8,9,6,Robot,2,1,9,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf3be1e0c1c3eecd628b,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,5,5,4,Homme petite taille,5,5,6,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf6ce1e0c1c3eecd6295,67a51efa18a0dfe14aac016b,risk-effort,Robot,9,8,9,Enfant,1,2,3,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf6fe1e0c1c3eecd629b,67a243ea6d8e29a001947948,effort-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,6,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf758c30d2a75925b3a8,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,5,5,8,Enfant,5,5,3,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf78e1e0c1c3eecd629f,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,5,5,4,Enfant,5,5,3,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cf97e1e0c1c3eecd62ad,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,3,6,4,Personne âgée,7,4,2,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1cffc8c30d2a75925b3ac,67a243ea6d8e29a001947945,risk-reward,Femme petite taille,1,0,4,Personne âgée,9,10,2,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d0278c30d2a75925b3b0,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,5,5,4,Enfant,5,5,3,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d0328c30d2a75925b3b2,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,2,1,6,Personne âgée,8,9,2,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d083e1e0c1c3eecd62d6,67a243ea6d8e29a001947944,risk-reward,Robot,7,6,9,Femme grande taille,3,4,6,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d110e1e0c1c3eecd62f2,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,2,6,6,Enfant,8,4,3,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d15ee1e0c1c3eecd6306,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,2,7,6,Enfant,8,3,3,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d189e1e0c1c3eecd6310,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,4,4,6,Femme petite taille,6,6,4,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d1b68c30d2a75925b3de,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,2,1,6,Enfant,8,9,3,0,"[1, 1, 0]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d2198c30d2a75925b3ec,67a243ea6d8e29a001947948,effort-reward,Femme petite taille,7,0,4,Homme grande taille,3,10,8,0,"[1, 0, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d21ee1e0c1c3eecd6314,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,4,Femme grande taille,5,5,6,0,"[0, 1, 1]"
67e1ce98e1e0c1c3eecd626f,femme,47,DZA,employe,fc31d427-7c43-4064-98f5-be9523044deb,0,67e1d22a8c30d2a75925b3f2,67a243ea6d8e29a001947945,risk-reward,Enfant,5,5,3,Personne âgée,5,5,2,0,"[0, 1, 1]"
