genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Femme grande taille,1,6,6,Homme grande taille,9,4,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Homme grande taille,8,7,8,Personne âgée,2,3,7
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Robot,9,2,10,Homme grande taille,1,8,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Personne âgée,2,5,7,Homme grande taille,8,5,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Robot,7,5,10,Femme grande taille,3,5,6
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,effort-reward,Personne âgée,2,5,7,Homme grande taille,8,5,8
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Homme grande taille,2,2,8,Robot,8,8,10
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-reward,Homme grande taille,6,4,8,Femme petite taille,4,6,4
homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,risk-effort,Homme petite taille,3,4,6,Enfant,7,6,8
femme,20,DZA,bac+3,3a0205d2-1ab1-4eac-b171-52d7ccf6a218,risk-effort,Femme grande taille,5,5,1,Enfant,5,5,1
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-reward,Enfant,2,6,3,Homme petite taille,8,4,8
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,risk-effort,Robot,3,7,5,Femme grande taille,7,3,9
femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,effort-reward,Femme petite taille,8,2,7,Robot,2,8,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,1,1,3,Femme petite taille,9,9,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Femme grande taille,5,5,8,Homme grande taille,5,5,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Robot,5,5,8,Femme grande taille,5,5,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Homme petite taille,7,7,9,Enfant,3,3,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,2,1,3,Femme petite taille,8,9,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme grande taille,8,5,8,Enfant,2,5,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme grande taille,5,5,8,Femme petite taille,5,5,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Femme petite taille,3,3,5,Femme grande taille,7,7,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,2,5,3,Enfant,8,5,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Personne âgée,1,4,3,Robot,9,6,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme petite taille,3,10,5,Robot,7,0,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,0,0,3,Robot,10,10,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Personne âgée,2,6,3,Homme grande taille,8,4,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Homme grande taille,8,5,10,Personne âgée,2,5,3
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Robot,8,8,8,Personne âgée,2,2,3
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Femme grande taille,5,5,8,Femme petite taille,5,5,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Enfant,3,0,4,Homme grande taille,7,10,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,1,2,3,Robot,9,8,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,3,Robot,5,5,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,2,2,3,Robot,8,8,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,effort-reward,Femme petite taille,7,7,7,Personne âgée,3,3,3
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,effort-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Personne âgée,0,2,3,Femme petite taille,10,8,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,effort-reward,Femme petite taille,7,7,7,Personne âgée,3,3,3
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Homme grande taille,0,10,8,Robot,10,0,9
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Femme grande taille,5,5,7,Homme petite taille,5,5,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,effort-reward,Homme petite taille,5,5,7,Femme petite taille,5,5,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Personne âgée,3,5,3,Femme grande taille,7,5,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Femme grande taille,4,5,7,Homme grande taille,6,5,8
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,effort-reward,Robot,10,0,9,Homme petite taille,0,10,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Robot,10,0,9,Femme grande taille,0,10,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-reward,Enfant,2,5,3,Personne âgée,8,5,3
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Personne âgée,0,2,3,Homme grande taille,10,8,8
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Personne âgée,2,2,3,Femme grande taille,8,8,7
femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,risk-effort,Femme grande taille,5,5,7,Femme petite taille,5,5,7
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,1,1,3,Femme petite taille,9,9,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Femme grande taille,5,5,8,Homme grande taille,5,5,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Robot,5,5,8,Femme grande taille,5,5,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Homme petite taille,7,7,9,Enfant,3,3,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,2,1,3,Femme petite taille,8,9,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme grande taille,8,5,8,Enfant,2,5,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme grande taille,5,5,8,Femme petite taille,5,5,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Femme petite taille,3,3,5,Femme grande taille,7,7,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,2,5,3,Enfant,8,5,4
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Personne âgée,1,4,3,Robot,9,6,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Femme petite taille,3,10,5,Robot,7,0,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Personne âgée,0,0,3,Robot,10,10,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Personne âgée,2,6,3,Homme grande taille,8,4,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,effort-reward,Homme grande taille,8,5,10,Personne âgée,2,5,3
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Robot,8,8,8,Personne âgée,2,2,3
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-effort,Femme grande taille,5,5,8,Femme petite taille,5,5,5
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Enfant,3,0,4,Homme grande taille,7,10,10
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,1,2,3,Robot,9,8,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,3,Robot,5,5,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,2,2,3,Robot,8,8,8
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,risk-reward,Personne âgée,5,5,2,Robot,5,5,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Femme grande taille,2,2,8,Robot,8,8,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Homme petite taille,2,3,7,Femme grande taille,8,7,8
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Femme petite taille,5,5,5,Homme petite taille,5,5,7
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Enfant,2,3,4,Homme grande taille,8,7,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Homme petite taille,8,5,7,Personne âgée,2,5,3
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Enfant,5,2,4,Femme grande taille,5,8,8
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Personne âgée,1,5,3,Robot,9,5,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Personne âgée,1,5,3,Robot,9,5,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Robot,5,4,9,Femme grande taille,5,6,8
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Robot,5,5,9,Femme grande taille,5,5,8
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,7
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-effort,Homme petite taille,9,9,7,Personne âgée,1,1,3
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Robot,9,5,9,Personne âgée,1,5,3
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Femme petite taille,3,5,5,Homme grande taille,7,5,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Femme grande taille,8,5,8,Personne âgée,2,5,3
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,risk-reward,Robot,5,2,9,Homme grande taille,5,8,9
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Robot,7,7,9,Enfant,3,3,4
homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,effort-reward,Enfant,3,6,4,Femme grande taille,7,4,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Homme grande taille,5,5,8,Robot,5,5,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Homme petite taille,5,5,6,Homme grande taille,5,5,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Robot,5,5,8,Femme grande taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Robot,5,5,8,Personne âgée,5,5,5
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Robot,5,5,8,Homme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Personne âgée,5,5,5,Homme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Personne âgée,5,5,5,Enfant,5,5,5
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Personne âgée,5,5,5,Homme grande taille,5,5,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Personne âgée,5,5,5,Femme grande taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Robot,5,5,8,Homme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Personne âgée,5,5,5,Femme grande taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Homme grande taille,5,5,8,Femme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Personne âgée,5,5,5,Homme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-effort,Robot,5,5,8,Personne âgée,5,5,5
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Personne âgée,5,5,5,Homme petite taille,5,5,6
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Homme petite taille,5,5,6,Robot,5,5,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,risk-reward,Homme petite taille,5,5,6,Homme grande taille,5,5,8
homme,60,DZA,employe,0c660e96-ef9f-4821-be38-17ab3da38a39,effort-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,6
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Femme petite taille,8,8,3,Personne âgée,2,2,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Femme petite taille,4,1,3,Homme grande taille,6,9,8
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Robot,5,2,5,Homme petite taille,5,8,7
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Homme petite taille,5,5,7,Homme grande taille,5,5,8
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Enfant,5,5,2,Personne âgée,5,5,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Robot,9,0,5,Homme petite taille,1,10,7
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Robot,10,10,5,Enfant,0,0,2
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Personne âgée,2,5,1,Homme grande taille,8,5,8
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Robot,7,5,5,Femme grande taille,3,5,5
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Personne âgée,1,3,1,Homme petite taille,9,7,7
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Robot,10,1,5,Personne âgée,0,9,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Femme petite taille,7,5,3,Personne âgée,3,5,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Enfant,1,2,2,Homme grande taille,9,8,8
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Enfant,1,2,2,Femme grande taille,9,8,5
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Femme grande taille,3,5,5,Homme grande taille,7,5,8
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Homme petite taille,10,10,7,Personne âgée,0,0,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Enfant,7,5,2,Personne âgée,3,5,1
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Homme grande taille,9,5,8,Femme grande taille,1,5,5
homme,27,DZA,bac+2,a670748e-f32d-4403-a07a-333b55491ee4,effort-reward,Femme petite taille,4,5,4,Homme petite taille,6,5,5
homme,27,DZA,bac+2,a670748e-f32d-4403-a07a-333b55491ee4,effort-reward,Homme petite taille,7,4,5,Enfant,3,6,2
homme,27,DZA,bac+2,a670748e-f32d-4403-a07a-333b55491ee4,risk-reward,Enfant,3,5,2,Homme grande taille,7,5,6
homme,27,DZA,bac+2,a670748e-f32d-4403-a07a-333b55491ee4,risk-reward,Femme grande taille,7,7,5,Enfant,3,3,2
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Enfant,5,2,3,Robot,5,8,7
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Femme grande taille,5,5,10,Personne âgée,5,5,5
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Femme grande taille,5,5,10,Homme petite taille,5,5,8
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Femme grande taille,5,5,10,Homme petite taille,5,5,8
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Femme grande taille,5,5,10,Homme petite taille,5,5,8
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Robot,4,0,7,Homme grande taille,6,10,10
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Femme grande taille,3,5,10,Robot,7,5,7
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Robot,6,5,7,Femme grande taille,4,5,10
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Homme grande taille,1,5,10,Robot,9,5,7
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Enfant,8,2,3,Personne âgée,2,8,5
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Homme petite taille,4,8,8,Personne âgée,6,2,5
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Personne âgée,0,1,5,Femme grande taille,10,9,10
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Femme petite taille,5,5,8,Robot,5,5,7
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Homme petite taille,5,5,8,Enfant,5,5,3
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Femme petite taille,5,5,8,Personne âgée,5,5,5
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Homme grande taille,5,5,10,Femme grande taille,5,5,10
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Robot,5,5,7,Femme petite taille,5,5,8
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-effort,Femme petite taille,5,5,8,Robot,5,5,7
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,risk-reward,Homme petite taille,5,5,8,Enfant,5,5,3
femme,22,DZA,employe,eb984dfa-52fa-43a8-87b7-46e623436ee2,effort-reward,Homme petite taille,9,2,8,Personne âgée,1,8,5
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Femme petite taille,7,7,6,Personne âgée,3,3,3
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Robot,5,5,10,Femme petite taille,5,5,6
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Homme petite taille,7,3,9,Homme grande taille,3,7,8
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Homme grande taille,2,8,8,Femme petite taille,8,2,6
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Personne âgée,7,6,3,Homme petite taille,3,4,9
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Personne âgée,2,2,3,Femme grande taille,8,8,4
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Homme petite taille,8,1,9,Homme grande taille,2,9,8
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Robot,7,2,10,Personne âgée,3,8,3
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Homme petite taille,8,2,9,Personne âgée,2,8,3
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Femme grande taille,2,9,4,Personne âgée,8,1,3
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Enfant,7,2,10,Homme grande taille,3,8,8
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Femme petite taille,5,5,6,Homme grande taille,5,5,8
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Enfant,8,6,10,Homme grande taille,2,4,8
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Personne âgée,3,6,3,Femme petite taille,7,4,6
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,effort-reward,Enfant,7,5,10,Robot,3,5,10
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Femme grande taille,4,8,4,Robot,6,2,10
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-effort,Femme petite taille,7,1,6,Enfant,3,9,10
homme,25,FRA,bac+3,6663a675-20c5-40ab-8f4a-fb7f04692eee,risk-reward,Enfant,5,5,10,Femme grande taille,5,5,4
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Personne âgée,3,3,4,Homme grande taille,7,7,9
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Homme grande taille,5,5,9,Femme petite taille,5,5,7
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Enfant,4,4,2,Personne âgée,6,6,4
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Enfant,4,4,2,Personne âgée,6,6,4
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Personne âgée,6,5,4,Femme grande taille,4,5,8
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Femme grande taille,4,5,8,Homme grande taille,6,5,9
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Femme petite taille,10,10,7,Enfant,0,0,2
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Femme petite taille,10,10,7,Robot,0,0,6
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Personne âgée,6,5,4,Femme grande taille,4,5,8
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Femme petite taille,10,6,7,Personne âgée,0,4,4
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Personne âgée,5,5,4,Enfant,5,5,2
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Robot,6,6,6,Femme grande taille,4,4,8
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Homme grande taille,5,5,9,Homme petite taille,5,5,8
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Femme petite taille,5,5,7,Homme grande taille,5,5,9
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,effort-reward,Femme petite taille,5,5,7,Femme grande taille,5,5,8
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-reward,Robot,0,0,6,Homme grande taille,10,10,9
femme,20,DZA,bac+3,ec7b5488-e2ae-444e-b80c-99a74744024c,risk-effort,Homme grande taille,7,3,9,Femme petite taille,3,7,7
