genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-effort,Homme petite taille,2.0,10.0,6.0,Personne âgée,8.0,0.0,2.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,effort-reward,Homme petite taille,8.0,9.0,6.0,Enfant,2.0,1.0,1.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,effort-reward,Homme petite taille,6.0,6.0,6.0,Femme grande taille,4.0,4.0,5.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-reward,Homme petite taille,8.0,9.0,6.0,Personne âgée,2.0,1.0,2.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-reward,Personne âgée,1.0,1.0,2.0,Femme petite taille,9.0,9.0,4.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,effort-reward,Homme grande taille,8.0,6.0,8.0,Femme petite taille,2.0,4.0,4.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,effort-reward,Homme petite taille,8.0,8.0,6.0,Personne âgée,2.0,2.0,2.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-effort,Homme petite taille,1.0,10.0,6.0,Femme petite taille,9.0,0.0,4.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,effort-reward,Homme grande taille,8.0,8.0,8.0,Femme petite taille,2.0,2.0,4.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-effort,Femme petite taille,1.0,7.0,4.0,Homme grande taille,9.0,3.0,8.0
homme,22,GBR,bac+1,186e2c28-993e-4d15-a99c-ac5eff9c7b42,risk-reward,Robot,9.0,0.0,10.0,Homme grande taille,1.0,10.0,8.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Robot,10.0,0.0,10.0,Femme grande taille,0.0,10.0,5.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Homme petite taille,10.0,10.0,7.0,Enfant,0.0,0.0,2.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Homme grande taille,1.0,10.0,9.0,Femme petite taille,9.0,0.0,4.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Femme grande taille,5.0,5.0,5.0,Femme petite taille,5.0,5.0,4.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Femme petite taille,10.0,5.0,4.0,Enfant,0.0,5.0,2.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Femme grande taille,5.0,5.0,5.0,Homme petite taille,5.0,5.0,7.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Enfant,0.0,0.0,2.0,Femme petite taille,10.0,10.0,4.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Enfant,1.0,2.0,2.0,Femme petite taille,9.0,8.0,4.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Personne âgée,0.0,3.0,1.0,Homme petite taille,10.0,7.0,7.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Homme petite taille,6.0,5.0,7.0,Femme grande taille,4.0,5.0,5.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Homme grande taille,6.0,6.0,9.0,Femme grande taille,4.0,4.0,5.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Femme grande taille,3.0,3.0,5.0,Homme grande taille,7.0,7.0,9.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,effort-reward,Robot,10.0,0.0,10.0,Homme grande taille,0.0,10.0,9.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Robot,10.0,0.0,10.0,Femme grande taille,0.0,10.0,5.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Personne âgée,0.0,0.0,1.0,Robot,10.0,10.0,10.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Personne âgée,9.0,9.0,1.0,Enfant,1.0,1.0,2.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-reward,Homme petite taille,5.0,5.0,7.0,Femme grande taille,5.0,5.0,5.0
femme,22,ITA,bac+3,19128c38-501d-40c9-b3ec-4ac352d763f8,risk-effort,Femme petite taille,8.0,8.0,4.0,Personne âgée,2.0,2.0,1.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Enfant,4.0,5.0,3.0,Personne âgée,6.0,5.0,4.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Femme grande taille,6.0,6.0,7.0,Femme petite taille,4.0,4.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Robot,4.0,7.0,9.0,Homme petite taille,6.0,3.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Robot,8.0,3.0,9.0,Femme petite taille,2.0,7.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,4.0,4.0,8.0,Robot,6.0,6.0,9.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Personne âgée,3.0,4.0,4.0,Femme grande taille,7.0,6.0,7.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Homme grande taille,3.0,8.0,8.0,Femme grande taille,7.0,2.0,7.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Personne âgée,3.0,4.0,4.0,Homme petite taille,7.0,6.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Personne âgée,6.0,2.0,4.0,Homme grande taille,4.0,8.0,8.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Personne âgée,10.0,0.0,4.0,Robot,0.0,10.0,9.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Homme grande taille,6.0,6.0,8.0,Homme petite taille,4.0,4.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Personne âgée,4.0,4.0,4.0,Femme petite taille,6.0,6.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,8.0,7.0,9.0,Homme petite taille,2.0,3.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-effort,Homme petite taille,2.0,9.0,6.0,Personne âgée,8.0,1.0,4.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,9.0,8.0,9.0,Enfant,1.0,2.0,3.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,8.0,7.0,8.0,Femme petite taille,2.0,3.0,6.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,risk-reward,Homme grande taille,6.0,6.0,8.0,Enfant,4.0,4.0,3.0
homme,18,FRA,bac+1,1a8093d5-7425-4b23-8fbc-5a34fa498875,effort-reward,Robot,5.0,5.0,9.0,Homme grande taille,5.0,5.0,8.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Enfant,7.0,4.0,1.0,Robot,3.0,6.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,7.0,3.0,3.0,Homme petite taille,3.0,7.0,4.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-reward,Enfant,9.0,4.0,1.0,Personne âgée,1.0,6.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Enfant,6.0,3.0,1.0,Femme petite taille,4.0,7.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Femme petite taille,8.0,3.0,3.0,Homme petite taille,2.0,7.0,4.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,3.0,7.0,3.0,Homme petite taille,7.0,3.0,4.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-reward,Femme petite taille,9.0,5.0,3.0,Robot,1.0,5.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Femme petite taille,6.0,9.0,3.0,Personne âgée,4.0,1.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-reward,Enfant,7.0,4.0,1.0,Femme petite taille,3.0,6.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,1.0,2.0,3.0,Femme petite taille,9.0,8.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,9.0,7.0,3.0,Robot,1.0,3.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Enfant,2.0,10.0,1.0,Robot,8.0,0.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,1.0,10.0,3.0,Femme petite taille,9.0,0.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Enfant,7.0,2.0,1.0,Robot,3.0,8.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Femme petite taille,3.0,0.0,3.0,Robot,7.0,10.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,effort-reward,Enfant,5.0,5.0,1.0,Robot,5.0,5.0,10.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-effort,Femme petite taille,5.0,7.0,3.0,Personne âgée,5.0,3.0,3.0
homme,45,IND,bac+5,1b3b38ab-a26a-4272-aea9-009c096d8341,risk-reward,Femme petite taille,8.0,6.0,3.0,Robot,2.0,4.0,10.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Femme grande taille,6.0,10.0,7.0,Enfant,4.0,0.0,2.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Personne âgée,3.0,5.0,4.0,Femme grande taille,7.0,5.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Femme grande taille,5.0,5.0,7.0,Homme petite taille,5.0,5.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Femme petite taille,6.0,5.0,6.0,Personne âgée,4.0,5.0,4.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Femme petite taille,10.0,0.0,6.0,Homme grande taille,0.0,10.0,8.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Personne âgée,3.0,4.0,4.0,Homme petite taille,7.0,6.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Enfant,3.0,0.0,2.0,Femme petite taille,7.0,10.0,6.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Personne âgée,4.0,4.0,4.0,Homme petite taille,6.0,6.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Enfant,0.0,4.0,2.0,Homme grande taille,10.0,6.0,8.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Enfant,0.0,10.0,2.0,Robot,10.0,0.0,9.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Homme grande taille,5.0,5.0,8.0,Femme grande taille,5.0,5.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Homme grande taille,6.0,6.0,8.0,Personne âgée,4.0,4.0,4.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Robot,0.0,10.0,9.0,Femme grande taille,10.0,0.0,7.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Enfant,10.0,0.0,2.0,Femme petite taille,0.0,10.0,6.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Enfant,2.0,4.0,2.0,Personne âgée,8.0,6.0,4.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,effort-reward,Robot,10.0,0.0,9.0,Femme petite taille,0.0,10.0,6.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-reward,Femme grande taille,5.0,5.0,7.0,Personne âgée,5.0,5.0,4.0
homme,19,FRA,bac+1,1b56c12d-f2d1-45cc-9bed-d7661f8edfb3,risk-effort,Robot,0.0,10.0,9.0,Femme petite taille,10.0,0.0,6.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Personne âgée,7.0,5.0,4.0,Enfant,3.0,5.0,3.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,6.0,5.0,8.0,Femme petite taille,4.0,5.0,6.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,5.0,4.0,8.0,Femme petite taille,5.0,6.0,6.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,2.0,5.0,8.0,Robot,8.0,5.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,4.0,7.0,8.0,Homme grande taille,6.0,3.0,9.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Personne âgée,3.0,5.0,4.0,Homme grande taille,7.0,5.0,9.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Personne âgée,3.0,5.0,4.0,Robot,7.0,5.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Homme petite taille,4.0,5.0,8.0,Homme grande taille,6.0,5.0,9.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Enfant,2.0,5.0,3.0,Robot,8.0,5.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Homme grande taille,8.0,8.0,9.0,Femme grande taille,2.0,2.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Homme petite taille,7.0,5.0,8.0,Personne âgée,3.0,5.0,4.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Robot,5.0,6.0,8.0,Homme petite taille,5.0,4.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-effort,Personne âgée,5.0,3.0,4.0,Femme petite taille,5.0,7.0,6.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme petite taille,8.0,5.0,6.0,Enfant,2.0,5.0,3.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,2.0,5.0,8.0,Robot,8.0,5.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Femme grande taille,6.0,5.0,8.0,Femme petite taille,4.0,5.0,6.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,risk-reward,Personne âgée,1.0,5.0,4.0,Robot,9.0,5.0,8.0
femme,22,BRA,bac+4,1d3b7a4f-a894-46f1-8ca0-553df124b20a,effort-reward,Robot,8.0,5.0,8.0,Enfant,2.0,5.0,3.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Personne âgée,3.0,3.0,3.0,Femme grande taille,7.0,7.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Homme petite taille,5.0,0.0,6.0,Robot,5.0,10.0,9.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Femme grande taille,4.0,7.0,6.0,Robot,6.0,3.0,9.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Femme petite taille,3.0,7.0,4.0,Femme grande taille,7.0,3.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Robot,8.0,3.0,9.0,Homme grande taille,2.0,7.0,8.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Femme grande taille,4.0,5.0,6.0,Homme grande taille,6.0,5.0,8.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Robot,7.0,3.0,9.0,Homme petite taille,3.0,7.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Femme petite taille,2.0,7.0,4.0,Robot,8.0,3.0,9.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Robot,8.0,2.0,9.0,Femme petite taille,2.0,8.0,4.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Homme petite taille,9.0,9.0,6.0,Enfant,1.0,1.0,2.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Enfant,1.0,3.0,2.0,Femme grande taille,9.0,7.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Femme grande taille,7.0,1.0,6.0,Homme grande taille,3.0,9.0,8.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Personne âgée,1.0,7.0,3.0,Robot,9.0,3.0,9.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Femme petite taille,5.0,5.0,4.0,Femme grande taille,5.0,5.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Femme petite taille,9.0,0.0,4.0,Robot,1.0,10.0,9.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,effort-reward,Homme grande taille,9.0,6.0,8.0,Enfant,1.0,4.0,2.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-effort,Homme petite taille,5.0,5.0,6.0,Femme grande taille,5.0,5.0,6.0
homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,risk-reward,Femme grande taille,5.0,5.0,6.0,Homme petite taille,5.0,5.0,6.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Enfant,3.0,0.0,3.0,Femme petite taille,7.0,10.0,7.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,8.0,1.0,10.0,Femme petite taille,2.0,9.0,7.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme petite taille,10.0,10.0,10.0,Enfant,0.0,0.0,3.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme petite taille,5.0,5.0,10.0,Femme grande taille,5.0,5.0,9.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Robot,10.0,0.0,10.0,Enfant,0.0,10.0,3.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Personne âgée,0.0,10.0,10.0,Robot,10.0,0.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme grande taille,0.0,0.0,10.0,Robot,10.0,10.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,1.0,2.0,10.0,Homme petite taille,9.0,8.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Robot,10.0,0.0,10.0,Personne âgée,0.0,10.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Robot,10.0,0.0,10.0,Homme petite taille,0.0,10.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme grande taille,10.0,10.0,9.0,Enfant,0.0,0.0,3.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Homme grande taille,0.0,10.0,10.0,Personne âgée,10.0,0.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Personne âgée,1.0,2.0,10.0,Femme grande taille,9.0,8.0,9.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-effort,Robot,10.0,10.0,10.0,Homme grande taille,0.0,0.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme grande taille,5.0,5.0,9.0,Homme grande taille,5.0,5.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Homme grande taille,5.0,5.0,10.0,Femme petite taille,5.0,5.0,7.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,effort-reward,Femme petite taille,5.0,5.0,7.0,Homme grande taille,5.0,5.0,10.0
femme,21,FRA,bac+4,23130459-a94f-409b-9906-f71be5b41b43,risk-reward,Enfant,5.0,5.0,3.0,Femme grande taille,5.0,5.0,9.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Femme grande taille,5.0,3.0,7.0,Homme grande taille,5.0,7.0,10.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Personne âgée,8.0,5.0,3.0,Enfant,2.0,5.0,2.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Enfant,0.0,0.0,2.0,Homme grande taille,10.0,10.0,10.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Femme grande taille,10.0,8.0,7.0,Enfant,0.0,2.0,2.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Femme petite taille,10.0,9.0,6.0,Enfant,0.0,1.0,2.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Homme petite taille,9.0,5.0,9.0,Femme petite taille,1.0,5.0,6.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Femme grande taille,7.0,10.0,7.0,Personne âgée,3.0,0.0,3.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Homme grande taille,10.0,5.0,10.0,Personne âgée,0.0,5.0,3.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Robot,10.0,0.0,6.0,Homme petite taille,0.0,10.0,9.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Homme petite taille,10.0,9.0,9.0,Enfant,0.0,1.0,2.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Robot,10.0,10.0,6.0,Homme petite taille,0.0,0.0,9.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Personne âgée,0.0,10.0,3.0,Robot,10.0,0.0,6.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Robot,10.0,0.0,6.0,Femme grande taille,0.0,10.0,7.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Homme petite taille,10.0,5.0,9.0,Personne âgée,0.0,5.0,3.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,effort-reward,Femme grande taille,10.0,9.0,7.0,Personne âgée,0.0,1.0,3.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Femme grande taille,10.0,10.0,7.0,Personne âgée,0.0,0.0,3.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-reward,Homme petite taille,10.0,5.0,9.0,Femme petite taille,0.0,5.0,6.0
homme,20,FRA,bac+3,30cfdfae-6884-49aa-a9a9-bf5bed6a99ba,risk-effort,Robot,10.0,10.0,6.0,Personne âgée,0.0,0.0,3.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,0.0,5.0,1.0,Homme petite taille,10.0,5.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,7.0,1.0,1.0,Homme petite taille,3.0,9.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,6.0,6.0,1.0,Homme petite taille,4.0,4.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,risk-effort,Femme grande taille,6.0,8.0,1.0,Homme petite taille,4.0,2.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,2.0,8.0,1.0,Homme petite taille,8.0,2.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,2.0,3.0,1.0,Homme petite taille,8.0,7.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,7.0,3.0,1.0,Homme petite taille,3.0,7.0,1.0
femme,22,DZA,bac+3,3114d0e5-2819-4d01-b199-ec46df54a649,effort-reward,Femme grande taille,2.0,2.0,1.0,Homme petite taille,8.0,8.0,1.0
